First_Word,Second_Word,Probability
reservations,a6_1_0003,0.09090909090909091
a6_1_0003,id,1.0
like,some,0.046465968586387435
some,information,0.07092198581560284
on,chaam,0.004761904761904762
chaam,thai,0.05555555555555555
restaurant,a6_1_0004,0.001321003963011889
a6_1_0004,im,1.0
restaurant,for,0.03963011889035667
for,my,0.00744047619047619
my,parents,0.06
parents,when,0.3333333333333333
when,they,0.0625
they,come,0.03389830508474576
come,into,0.25
into,town,0.4
town,italian,0.16666666666666666
food,dressy,0.0007987220447284345
dressy,casual,1.0
casual,a6_1_0005,0.5
a6_1_0005,would,1.0
be,for,0.05511811023622047
on,a,0.09841269841269841
a,friday,0.004730368968779565
friday,or,0.10526315789473684
or,saturday,0.07453416149068323
saturday,evening,0.0880503144654088
evening,a6_1_0006,0.015151515151515152
a6_1_0006,my,1.0
parents,would,0.3333333333333333
be,willing,0.010498687664041995
willing,to,1.0
spend,fifteen,0.022435897435897436
fifteen,to,0.007352941176470588
to,twenty,0.008468335787923416
dollars,on,0.015536723163841809
on,entrees,0.0015873015873015873
entrees,a6_1_0007,0.3333333333333333
a6_1_0007,we,1.0
we,have,0.23809523809523808
have,an,0.0026845637583892616
an,automobile,0.006711409395973154
automobile,so,1.0
so,we,0.0297029702970297
we,can,0.14285714285714285
can,go,0.04185022026431718
go,anywhere,0.012320328542094456
the,berkeley,0.012488849241748439
berkeley,area,0.01282051282051282
area,doesnt,0.030303030303030304
far,and,0.010101010101010102
and,a,0.011764705882352941
restaurant,thats,0.017173051519154558
thats,fun,0.018867924528301886
fun,lik,0.3333333333333333
lik,a6_1_0008,1.0
a6_1_0008,tell,1.0
on,ristorante,0.0015873015873015873
venezia,a6_1_0009,0.03125
a6_1_0009,w,1.0
w,show,0.3333333333333333
list,well,0.00390625
well,no,0.03225806451612903
no,what,0.005376344086021506
what,i,0.020689655172413793
i,wanted,0.007099751508697196
wanted,to,0.5454545454545454
to,do,0.0007363770250368188
do,was,0.003246753246753247
was,a6_1_0010,0.047619047619047616
a6_1_0010,start,1.0
start,over,0.925589836660617
over,show,0.0057251908396946565
list,a6_1_0011,0.00390625
a6_1_0011,tell,1.0
the,musical,0.003568242640499554
musical,offering,1.0
offering,cafe,0.14285714285714285
cafe,a6_1_0012,0.006622516556291391
a6_1_0012,tell,1.0
about,cafe,0.025064822817631807
cafe,milano,0.059602649006622516
milano,a6_1_0013,0.1111111111111111
a6_1_0013,start,1.0
list,a6_1_0014,0.00390625
a6_1_0014,im,1.0
a,greek,0.007568590350047304
greek,restaurant,0.2318840579710145
restaurant,casual,0.001321003963011889
casual,for,0.5
for,the,0.025297619047619048
weekends,evening,0.1111111111111111
evening,thats,0.015151515151515152
thats,between,0.018867924528301886
between,the,0.023809523809523808
the,a6_1_0015,0.0008920606601248885
a6_1_0015,i,1.0
travel,any,0.05042016806722689
any,further,0.0024630541871921183
further,than,0.5
minutes,from,0.2226027397260274
i__c__s__i,a6_1_0016,0.005714285714285714
a6_1_0016,tell,1.0
about,vasiliki,0.001728608470181504
vasiliki,a6_1_0017,0.14285714285714285
a6_1_0017,do,1.0
you,need,0.0035778175313059034
need,reservations,0.16216216216216217
reservations,for,0.18181818181818182
this,restaurant,0.16379310344827586
restaurant,a6_1_0018,0.001321003963011889
a6_1_0018,im,1.0
a,fun,0.000946073793755913
fun,mostly,0.3333333333333333
mostly,college,1.0
college,crowd,0.25
crowd,mexican,1.0
food,restaurant,0.003993610223642172
thats,cheap,0.05660377358490566
cheap,a6_1_0019,0.006802721088435374
a6_1_0019,it,1.0
it,would,0.01694915254237288
weekends,i,0.2222222222222222
would,prefer,0.00875
prefer,it,0.04
it,to,0.06779661016949153
be,no,0.01837270341207349
more,that,0.00196078431372549
that,ten,0.005050505050505051
minutes,away,0.07534246575342465
i__c__s__i,a6_1_0020,0.005714285714285714
a6_1_0020,tell,1.0
about,manuels,0.005185825410544511
manuels,a6_1_0021,0.07142857142857142
a6_1_0021,start,1.0
over,a6_1_0022,0.0019083969465648854
a6_1_0022,im,1.0
for,oh,0.001488095238095238
oh,you,0.03278688524590164
you,dont,0.0017889087656529517
dont,have,0.064
have,anything,0.008053691275167786
anything,about,0.3448275862068966
about,locations,0.000864304235090752
locations,like,1.0
like,hearst,0.0006544502617801048
hearst,avenue,1.0
avenue,finished,0.043478260869565216
finished,computer,0.5
computer,alright,0.125
alright,im,1.0
im,really,0.006006006006006006
really,hungry,0.03636363636363636
hungry,today,0.14285714285714285
today,for,0.03125
and,ive,0.0058823529411764705
ive,got,0.5
got,about,0.06666666666666667
about,three,0.003457216940363008
three,and,0.043478260869565216
and,half,0.0029411764705882353
half,dollars,0.029411764705882353
dollars,to,0.00423728813559322
spend,less,0.11538461538461539
minutes,distance,0.003424657534246575
distance,in,0.005235602094240838
in,terms,0.0026041666666666665
terms,of,1.0
of,time,0.008213552361396304
time,too,0.03125
too,id,0.014925373134328358
dollars,okay,0.005649717514124294
okay,i,0.1534090909090909
can,spring,0.0022026431718061676
spring,for,1.0
dollars,today,0.005649717514124294
today,tell,0.0078125
about,nakapan,0.00864304235090752
nakapan,tell,0.045454545454545456
about,plearn,0.006914433880726016
cuisine,id,0.031746031746031744
only,have,0.06976744186046512
have,five,0.0026845637583892616
dollars,and,0.022598870056497175
so,less,0.009900990099009901
minutes,show,0.00684931506849315
me,all,0.012875536480686695
all,the,0.3389830508474576
the,mexican,0.003568242640499554
restaurants,whats,0.0021551724137931034
whats,good,0.030303030303030304
good,at,0.0078125
at,cactus,0.00881057268722467
taqueria,show,0.025
the,barbecue,0.001784121320249777
barbecue,places,0.03125
places,within,0.02631578947368421
within,fifteen,0.06837606837606838
fifteen,minutes,0.27941176470588236
minutes,of,0.0410958904109589
of,icksee,0.039014373716632446
icksee,im,0.01639344262295082
im,interested,0.13213213213213212
interested,in,0.9629629629629629
in,lunch,0.010416666666666666
lunch,and,0.027989821882951654
and,dinner,0.011764705882352941
dinner,up,0.004219409282700422
to,fifteen,0.005154639175257732
fifteen,dollars,0.5441176470588235
dollars,show,0.00423728813559322
restaurants,show,0.004310344827586207
restaurants,within,0.021551724137931036
minutes,drive,0.003424657534246575
drive,of,0.037037037037037035
icksee,show,0.00819672131147541
the,santafe,0.0026761819803746653
santafe,bar,0.8
bar,and,0.21739130434782608
and,grill,0.011764705882352941
grill,6a_1_0001,0.125
6a_1_0001,im,1.0
for,an,0.025297619047619048
an,indian,0.11409395973154363
indian,restaurant,0.12244897959183673
restaurant,6a_1_0002,0.001321003963011889
6a_1_0002,a,1.0
a,an,0.000946073793755913
an,evening,0.006711409395973154
evening,buffet,0.015151515151515152
buffet,friday,0.14285714285714285
saturday,6a_1_0003,0.006289308176100629
6a_1_0003,about,1.0
about,fifteen,0.01296456352636128
person,6a_1_0004,0.03333333333333333
6a_1_0004,within,1.0
within,three,0.02564102564102564
three,miles,0.391304347826087
miles,of,0.050955414012738856
i__c__s__i,6a_1_0005,0.005714285714285714
6a_1_0005,does,1.0
does,maharani,0.01282051282051282
maharani,serve,0.2
serve,vegetarian,0.12962962962962962
food,6a_1_0006,0.0007987220447284345
6a_1_0006,computer,1.0
computer,are,0.25
are,there,0.4647058823529412
there,any,0.3611111111111111
any,fancy,0.0049261083743842365
fancy,restaurants,0.13333333333333333
restaurants,in,0.1336206896551724
berkeley,6a_1_0007,0.00641025641025641
6a_1_0007,with,1.0
with,california,0.045454545454545456
california,cuisine,0.5185185185185185
cuisine,6a_1_0008,0.015873015873015872
6a_1_0008,dinner,1.0
dinner,time,0.006329113924050633
time,6a_1_0009,0.03125
6a_1_0009,within,1.0
within,an,0.017094017094017096
hour,of,0.04
icksee,6a_1_0010,0.00819672131147541
6a_1_0010,tell,1.0
about,christophers,0.00432152117545376
cafe,6a_1_0011,0.006622516556291391
6a_1_0011,show,1.0
list,6a_1_0012,0.00390625
6a_1_0012,do,1.0
do,any,0.01948051948051948
any,of,0.019704433497536946
of,the,0.13963039014373715
the,restaurants,0.019625334522747548
restaurants,on,0.034482758620689655
list,take,0.00390625
take,credit,0.05128205128205128
credit,cards,1.0
cards,6a_1_0013,0.5
6a_1_0013,which,1.0
which,restaurants,0.1518987341772152
list,are,0.0078125
are,open,0.07058823529411765
on,sundays,0.014285714285714285
sundays,6a_1_0014,0.09090909090909091
6a_1_0014,find,1.0
find,me,0.05
me,restaurants,0.003218884120171674
that,are,0.10606060606060606
are,on,0.023529411764705882
on,san__pablo,0.0015873015873015873
san__pablo,avenue,1.0
avenue,6a_1_0015,0.043478260869565216
6a_1_0015,are,1.0
any,restaurants,0.046798029556650245
are,mexican,0.0058823529411764705
mexican,and,0.007462686567164179
and,vegetarian,0.0029411764705882353
vegetarian,6a_1_0016,0.009345794392523364
6a_1_0016,weeknight,1.0
weeknight,dinner,1.0
dinner,6a_1_0017,0.002109704641350211
6a_1_0017,a,1.0
restaurant,6a_1_0018,0.001321003963011889
6a_1_0018,within,1.0
icksee,6a_1_0019,0.00819672131147541
6a_1_0019,tell,1.0
about,aycaramba,0.00950734658599827
aycaramba,6a_1_0020,0.04
6a_1_0020,oh,1.0
oh,please,0.01639344262295082
the,li,0.0008920606601248885
li,6a_1_0021,1.0
6a_1_0021,tell,1.0
about,pasand,0.0025929127052722557
pasand,6a_1_0022,0.047619047619047616
6a_1_0022,are,1.0
any,thai,0.007389162561576354
thai,restaurants,0.08294930875576037
open,very,0.012658227848101266
very,late,0.008064516129032258
late,6a_1_0023,0.043478260869565216
6a_1_0023,medium,1.0
medium,priced,0.3076923076923077
priced,restaurants,0.13333333333333333
restaurants,6a_1_0024,0.0021551724137931034
6a_1_0024,dri,1.0
dri,i,1.0
drive,any,0.037037037037037035
any,anywhere,0.0024630541871921183
anywhere,6a_1_0025,0.01818181818181818
6a_1_0025,which,1.0
which,of,0.16455696202531644
are,vegetarian,0.011764705882352941
vegetarian,6a_1_0026,0.009345794392523364
6a_1_0026,are,1.0
there,russian,0.009259259259259259
russian,restaurants,0.13953488372093023
berkeley,6a_1_0027,0.00641025641025641
6a_1_0027,are,1.0
berkeley,6a_1_0028,0.00641025641025641
6a_1_0028,i,1.0
and,it,0.061764705882352944
be,medium,0.0026246719160104987
priced,6a_1_0029,0.06666666666666667
6a_1_0029,i,1.0
drive,to,0.1111111111111111
to,dinner,0.005522827687776142
dinner,6a_1_0030,0.002109704641350211
6a_1_0030,tell,1.0
petrouchka,6a_1_0031,0.0625
6a_1_0031,are,1.0
there,6a_1_0032,0.004629629629629629
6a_1_0032,are,1.0
any,falafel,0.0024630541871921183
falafel,restaurants,1.0
berkeley,6a_1_0033,0.00641025641025641
6a_1_0033,are,1.0
there,places,0.004629629629629629
places,to,0.02631578947368421
eat,breakfast,0.027677496991576414
breakfast,in,0.017857142857142856
berkeley,6a_1_0034,0.00641025641025641
6a_1_0034,are,1.0
any,places,0.0049261083743842365
places,for,0.07894736842105263
for,breakfast,0.043154761904761904
berkeley,6a_1_0035,0.00641025641025641
6a_1_0035,i,1.0
walk,from,0.14084507042253522
from,icksee,0.28063241106719367
icksee,and,0.05737704918032787
and,spend,0.008823529411764706
spend,under,0.028846153846153848
under,fifteen,0.14634146341463414
and,6a_1_0036,0.0029411764705882353
6a_1_0036,show,1.0
the,information,0.01694915254237288
information,for,0.013605442176870748
for,meal,0.001488095238095238
ticket,6a_1_0037,0.14285714285714285
6a_1_0037,show,1.0
for,vasiliki,0.002976190476190476
vasiliki,6a_1_0038,0.14285714285714285
6a_1_0038,show,1.0
for,la,0.001488095238095238
la,tour,0.7906976744186046
tour,eiffel,0.9428571428571428
eiffel,a3_1_0001,0.02857142857142857
a3_1_0001,i,1.0
i,am,0.009939652112176074
am,looking,0.20689655172413793
a,medium,0.003784295175023652
priced,southeast,0.06666666666666667
southeast,asian,1.0
asian,type,0.029411764705882353
type,restaurant,0.05660377358490566
restaurant,like,0.003963011889035667
like,maybe,0.0006544502617801048
maybe,vietnamese,0.03125
vietnamese,or,0.09090909090909091
or,a3_1_0002,0.006211180124223602
a3_1_0002,def,1.0
def,dinner,1.0
dinner,definitely,0.002109704641350211
definitely,a3_1_0003,0.3333333333333333
a3_1_0003,actually,1.0
actually,anywhere,0.045454545454545456
anywhere,is,0.07272727272727272
is,fine,0.05
fine,probably,0.025
probably,west,0.25
west,berkeley,0.5
berkeley,not,0.01282051282051282
too,far,0.3283582089552239
from,campus,0.011857707509881422
campus,a3_1_0004,0.07692307692307693
a3_1_0004,okay,1.0
okay,how,0.045454545454545456
about,a,0.025064822817631807
a,lower,0.000946073793755913
lower,priced,1.0
priced,a3_1_0005,0.06666666666666667
a3_1_0005,okay,1.0
about,very,0.000864304235090752
very,expensive,0.20161290322580644
expensive,a3_1_0006,0.006666666666666667
a3_1_0006,can,1.0
you,recommend,0.017889087656529516
any,like,0.0024630541871921183
like,particularly,0.0006544502617801048
particularly,good,0.3333333333333333
good,dishes,0.0078125
dishes,there,0.1
there,or,0.004629629629629629
or,is,0.012422360248447204
is,it,0.034782608695652174
it,too,0.005649717514124294
too,cheap,0.029850746268656716
cheap,a3_1_0007,0.006802721088435374
a3_1_0007,im,1.0
for,dimsum,0.001488095238095238
dimsum,a3_1_0008,0.25
a3_1_0008,how,1.0
about,sushi,0.0025929127052722557
sushi,a3_1_0009,0.02564102564102564
a3_1_0009,this,1.0
this,will,0.07758620689655173
will,be,0.48333333333333334
for,sunday,0.002976190476190476
sunday,dinner,0.02830188679245283
time,a3_1_0010,0.03125
a3_1_0010,well,1.0
well,medium,0.03225806451612903
priced,for,0.06666666666666667
for,sushi,0.002976190476190476
sushi,i,0.07692307692307693
guess,a3_1_0011,0.1
a3_1_0011,as,1.0
as,far,0.15555555555555556
far,away,0.21212121212121213
away,as,0.0410958904109589
as,possible,0.2
possible,a3_1_0012,0.07692307692307693
a3_1_0012,would,1.0
would,i,0.005
reservations,at,0.45454545454545453
at,sushisho,0.004405286343612335
sushisho,a3_1_0013,0.16666666666666666
a3_1_0013,could,1.0
have,that,0.0013422818791946308
that,list,0.050505050505050504
list,back,0.00390625
back,again,0.037037037037037035
again,a3_1_0014,0.0064516129032258064
a3_1_0014,hows,1.0
hows,the,1.0
the,service,0.0044603033006244425
service,at,0.16666666666666666
at,kirala,0.004405286343612335
kirala,a3_1_0015,0.1111111111111111
a3_1_0015,how,1.0
about,japanese,0.0025929127052722557
japanese,restaurants,0.10344827586206896
that,do,0.005050505050505051
do,stuff,0.003246753246753247
stuff,besides,0.3333333333333333
besides,sushi,1.0
sushi,a3_1_0016,0.02564102564102564
a3_1_0016,how,1.0
about,lunch,0.006914433880726016
lunch,probably,0.002544529262086514
probably,lunch,0.25
lunch,friday,0.002544529262086514
friday,and,0.042105263157894736
and,since,0.0029411764705882353
since,its,0.3333333333333333
its,lunch,0.019230769230769232
lunch,itll,0.002544529262086514
itll,be,0.5
be,near,0.015748031496062992
near,campus,0.06666666666666667
campus,a3_1_0017,0.07692307692307693
a3_1_0017,ultra,1.0
ultra,cheap,0.3333333333333333
cheap,a3_1_0018,0.006802721088435374
a3_1_0018,how,1.0
a,little,0.007568590350047304
little,upscale,0.05263157894736842
upscale,from,0.3333333333333333
from,that,0.003952569169960474
that,id,0.010101010101010102
some,really,0.004728132387706856
really,good,0.10909090909090909
good,food,0.046875
food,on,0.02156549520766773
on,saturday,0.12222222222222222
saturday,night,0.1761006289308176
night,i,0.11827956989247312
night,id,0.043010752688172046
like,thai,0.005235602094240838
on,friday,0.06825396825396825
friday,lunchtime,0.010526315789473684
lunchtime,cheap,0.25
cheap,id,0.006802721088435374
have,indian,0.028187919463087248
today,expensive,0.0078125
expensive,do,0.006666666666666667
you,have,0.24150268336314848
about,chezpanisse,0.015557476231633534
chezpanisse,like,0.020833333333333332
like,a,0.03468586387434555
a,listing,0.007568590350047304
listing,for,0.125
for,cheap,0.002976190476190476
cheap,meals,0.006802721088435374
meals,very,0.125
very,close,0.12096774193548387
i__c__s__i,open,0.005714285714285714
sunday,for,0.04716981132075472
this,same,0.017241379310344827
same,case,0.5
case,are,0.16666666666666666
are,these,0.0058823529411764705
these,two,0.1
two,restaurants,0.0375
restaurants,open,0.015086206896551725
open,for,0.11392405063291139
lunch,id,0.02544529262086514
go,up,0.008213552361396304
to,the,0.021354933726067747
the,next,0.0008920606601248885
next,higher,0.027777777777777776
higher,price,0.5
price,category,0.03076923076923077
category,so,0.5
so,not,0.009900990099009901
not,these,0.0035842293906810036
these,cheap,0.05
cheap,ones,0.006802721088435374
ones,but,0.058823529411764705
but,just,0.029850746268656716
just,more,0.027777777777777776
more,expensive,0.03529411764705882
expensive,little,0.006666666666666667
little,bit,0.21052631578947367
bit,more,0.5714285714285714
expensive,id,0.006666666666666667
listing,of,0.875
are,fairly,0.0058823529411764705
fairly,far,0.14285714285714285
i__c__s__i,and,0.03428571428571429
and,are,0.0029411764705882353
are,moderate,0.011764705882352941
moderate,price,0.1111111111111111
price,not,0.015384615384615385
cheap,not,0.013605442176870748
too,for,0.014925373134328358
case,it,0.16666666666666666
it,needs,0.00847457627118644
needs,to,1.0
be,sunday,0.0026246719160104987
sunday,night,0.0660377358490566
night,can,0.03225806451612903
me,a,0.060085836909871244
the,kinds,0.0008920606601248885
kinds,of,1.0
food,that,0.00718849840255591
are,available,0.029411764705882353
available,please,0.09090909090909091
